label,believability,sentence_length_total,clause_count,avg_parse_depth,max_parse_depth,q1_type,q2_type,qc_type,p1_negations,p2_negations,c_negations,total_negations,lexical_overlap,entity_freq_p1,entity_freq_c,semantic_similarity,raw_text
1,0,31,0,4.666666666666667,5,2,3,3,1,0,1,2,0.15384615384615385,10,5,0.74128807,There are no items that are both felines and cats. The category of tigers contains some members that are cats. It must be the case that some tigers are not felines.
1,1,21,1,3.6666666666666665,5,1,2,2,0,1,1,2,0.2857142857142857,6,3,0.8190583,"Anyone who is a professor is an academic. Not a single artist is an academic. Consequently, no artist is a professor."
0,1,22,0,4.0,4,1,1,2,0,0,1,1,0.1,7,4,0.8070239,There are all humans which are primates. Every human is a kind of mammal. It follows that all mammals are not primates.
1,1,25,0,4.666666666666667,5,1,1,1,0,0,0,0,0.0,5,4,0.80367225,Every single thing that is a tool is an object. Anything that is a hammer is a tool. This means that all hammers are objects.
0,0,21,0,4.0,5,1,1,3,0,0,0,0,0.0,4,6,0.7709495,Everything that is a chair is furniture. Every single table is furniture. It follows from this that some tables are chairs.
1,0,26,0,4.0,4,1,1,3,0,0,1,1,0.1,9,2,0.5337202,The set of planets and the set of clouds are mutually exclusive. All clouds in existence are Earth. A portion of Earth is not a planet.
1,0,30,1,4.333333333333333,5,1,3,3,0,1,1,2,0.25,8,7,0.58397895,"Every single geometric figure is an emotion. It is not the case that some circles are emotions. Therefore, it is possible to conclude that some circles are not geometric figures."
1,1,23,1,4.0,5,1,1,3,0,0,0,0,0.09090909090909091,5,7,0.7969674,"Every bicycle is a vehicle. Every bicycle is an item that has wheels. Therefore, this implies that some items with wheels are vehicles."
0,0,22,1,4.0,5,1,3,1,0,0,0,0,0.18181818181818182,8,5,0.77456725,"It is a fact that all birds can fly. There are some animals which are birds. Therefore, every single animal can fly."
0,0,23,1,4.333333333333333,5,1,2,2,0,1,1,2,0.25,6,4,0.8635357,"Anything that is an animal is a mammal. There are no dogs which are animals. Thus, there are no dogs that are mammals."
0,1,22,1,4.0,5,1,1,1,0,0,0,0,0.0,4,5,0.7281643,"Every single person is a human. Anything that is a human is a husband. Consequently, it follows that all husbands are people."
1,0,28,1,4.0,5,1,3,3,0,1,1,2,0.2222222222222222,6,5,0.60814923,"Every mammal is made of glass. It is the case that some cats are not made of glass. Therefore, it is true that some cats are not mammals."
0,1,23,1,4.0,4,2,2,3,1,1,0,2,0.375,6,5,0.6894013,"It is true that no mammals are insects. There are no butterflies that are mammals. Therefore, it follows that some butterflies are insects."
1,0,27,0,4.333333333333333,5,2,1,3,2,0,0,2,0.15384615384615385,8,7,0.72953033,There are no trees that cannot teleport. Every single thing that can teleport has gills. It is a logical consequence that some things with gills are trees.
1,0,23,0,4.0,5,1,1,3,0,0,0,0,0.42857142857142855,6,4,0.73471636,Every single planet is a thing made of cheese. The Earth is a planet. A certain part of Earth is made of cheese.
1,1,28,0,3.6666666666666665,4,2,3,3,1,0,1,2,0.14285714285714285,8,8,0.70724857,Not a single pencil is a pen. There are some pencils which are also writing tools. We can conclude from this that some writing tools are not pens.
0,1,20,0,3.6666666666666665,5,1,1,2,0,0,1,1,0.5,3,3,0.7075983,Anything that is a mammal is a human. Every dog is a mammal. Not a single dog is a human.
0,0,24,2,3.6666666666666665,4,1,1,1,1,0,0,1,0.1,7,4,0.6654725,"It is not true that any insect is a bird. All airplains are, without exception, birds. This means that every airplain is an insect."
1,1,25,1,4.666666666666667,6,2,1,3,1,0,1,2,0.1111111111111111,5,5,0.85917854,"None of the things that are birds are insects. Every sparrow is a bird. Therefore, it is the case that some sparrows are not insects."
1,1,23,0,4.333333333333333,5,1,2,1,0,1,0,1,0.125,4,5,0.7608544,Anything that is a table is furniture. Lamps are not things that are furniture. It's impossible for any lamp to be a table.
0,0,27,0,4.666666666666667,5,1,1,2,0,0,1,1,0.5,6,6,0.680619,Any animal that is a cat is a cloud. Every single animal with fur is a cloud. It follows that no animal with fur is a cat.
0,1,23,0,4.666666666666667,5,2,3,3,1,0,1,2,0.375,7,4,0.79396105,There are no animals that are also plants. At least one tree is a plant. At least one tree is not an animal.
0,0,33,1,5.333333333333333,6,3,3,3,0,0,1,1,0.25,5,5,0.7334832,"Of the people who are children, some of them are humans. A portion of the people who are humans are also children. It must be the case that some children are not humans."
1,1,34,0,5.333333333333333,6,1,1,3,0,0,1,1,0.06666666666666667,12,4,0.7877184,It is completely false that any person who is a scientist is an artist. There exists a group of scientists who are also physicists. A valid inference is that some physicists are not artists.
0,1,25,1,4.333333333333333,5,2,2,3,1,1,1,3,0.25,5,5,0.7898345,"There are no cars that are bicycles. No bicycles are things that are motorcycles. Therefore, it is the case that some motorcycles are not cars."
1,0,22,0,3.6666666666666665,4,3,1,3,0,0,0,0,0.2,7,5,0.8181621,There are some rocks that are guitars. Every single guitar is a musical instrument. It follows that some musical instruments are rocks.
0,0,30,1,5.0,7,2,2,3,1,1,1,3,0.1,6,5,0.731991,"There is nothing that is a fruit that is a baked good. Not one passion fruit is a baked good. Consequently, it follows that some passion fruits are not fruits."
1,0,18,2,3.0,4,2,3,2,1,0,1,2,0.2857142857142857,5,4,0.69950175,"Plants are never stones. A few stones are, in fact, flowers. There exist flowers that are not plants."
1,0,21,0,4.0,5,1,1,1,0,0,0,0,0.0,4,4,0.7692898,Every vegetable is a cloud. Any object that is a potato is a vegetable. This means that all potatoes are clouds.
0,0,26,0,4.666666666666667,5,1,2,2,0,1,1,2,0.3333333333333333,6,6,0.8289224,Every single cat is a four-legged creature. There is no dog that is a cat. It can be concluded that no dog is a four-legged creature.
0,1,24,0,3.6666666666666665,4,2,3,2,1,1,1,3,0.1111111111111111,5,5,0.6795039,Not a single fish is an insect. There are some elephants that are not fish. We can conclude that no elephant is an insect.
1,1,28,0,4.666666666666667,5,1,1,1,0,0,0,0,0.18181818181818182,7,6,0.79836774,Anything that is a square has four equal sides. Every single object that has four equal sides has four sides. This means that all squares have four sides.
0,0,30,1,4.666666666666667,6,1,2,2,0,1,1,2,0.2222222222222222,6,5,0.68877757,"It is true that everything that is a dog is an animal. It is also true that no mammals are dogs. Thus, it is concluded that no mammals are animals."
0,1,23,1,3.3333333333333335,4,3,2,2,0,1,1,2,0.2,8,4,0.73836607,"Some aquatic animals can be considered fish. Not a single human is an aquatic animal. As a result, no human is a fish."
1,0,23,0,3.6666666666666665,4,2,1,2,1,0,1,2,0.625,7,6,0.8258451,It is the case that no arachnid has eight legs. Every spider is an arachnid. It follows that no spider has eight legs.
1,0,31,0,5.333333333333333,6,3,2,3,0,1,1,2,0.08333333333333333,7,6,0.5942474,Every single thing that is a number is a letter. The set of all integers contains no letters. It is the case that there are certain integers which are not numbers.
0,0,20,0,4.0,5,1,1,3,0,0,0,0,0.14285714285714285,4,4,0.6815117,Anything that is a spider is a mammal. All spiders are insects. This means that a few insects are mammals.
1,1,31,0,5.0,6,1,1,3,1,0,1,2,0.16666666666666666,8,6,0.80330735,It is not true that any ocean is a continent. Every single thing that is an ocean named Pacific is an ocean. This means some oceans named Pacific are not continents.
1,1,30,0,4.0,5,1,1,3,0,0,1,1,0.0,8,4,0.7659867,Anything that is a planet is considered a celestial body. It is impossible for a bridge to be a celestial body. Some bridges can be found that are not planets.
1,0,32,1,4.666666666666667,5,1,1,3,0,0,0,0,0.0,6,8,0.67070335,"Anything that is a robot is a thing made of water. Every single thing made of water is a planet. From these statements, it can be concluded that some planets are robots."
0,0,25,0,3.6666666666666665,4,2,2,2,1,1,1,3,0.42857142857142855,6,4,0.80299497,Not a single man is a woman. It is also true that no adult is a man. It follows that no adult is a woman.
1,1,15,1,3.0,3,1,3,3,0,1,1,2,0.5,3,3,0.9372059,"All sedans are cars. Some motorcycles are not cars. Therefore, some motorcycles are not sedans."
1,0,26,0,4.333333333333333,5,1,3,3,0,1,1,2,0.2222222222222222,6,5,0.7428265,Anything that is a solid is also an animal. There exist some rocks that are not animals. This logically entails that some rocks are not solid.
1,1,26,1,4.0,5,1,3,3,0,0,0,0,0.16666666666666666,8,6,0.6404448,"Every single shark is an aquatic creature. A number of sharks are classified as fish. Consequently, it is the case that some fish are aquatic creatures."
1,0,25,0,4.333333333333333,5,2,1,3,1,0,1,2,0.2,7,5,0.70230865,Plants are in no way living things. Everything that is a plant is an organism. It's the case that some organisms are not living things.
1,0,21,0,4.666666666666667,5,1,3,3,0,0,0,0,0.3333333333333333,4,4,0.7650975,Everything that is a star is cold. A few stars are suns. It is the case that some suns are cold.
1,1,29,1,5.0,5,1,1,2,0,0,2,2,0.16666666666666666,7,7,0.7780028,"Every single insect is a creature that has six legs. Anything that is an ant is an insect. Therefore, there are no ants that do not have six legs."
0,1,25,0,4.333333333333333,5,1,1,1,0,0,0,0,0.25,4,6,0.8230631,All things that are tigers are felines. All things that are cats are felines. It can be deduced that there are cats that are tigers.
0,1,25,0,4.0,4,3,1,3,0,0,1,1,0.25,6,4,0.7849731,There exist some felines that are also pets. There are pets which are mammals. The result of this is that some mammals are not felines.
1,0,31,0,5.0,6,2,3,2,1,0,1,2,0.5,10,5,0.91398156,There are no numbers which are both even and odd. A few numbers that are odd are also divisible by two. Not all numbers that are divisible by two are even.
0,1,22,1,3.6666666666666665,4,1,2,2,0,1,1,2,0.09090909090909091,7,5,0.7405178,"Every single poodle is a canine. It is known that no felines are poodles. Consequently, there are no felines which are canines."
1,0,23,0,4.333333333333333,5,1,2,2,0,1,1,2,0.1111111111111111,6,4,0.6895487,Anything that is a doctor is an alien. There are no aliens who are humans. This means that no human is a doctor.
1,0,25,0,4.333333333333333,5,2,3,3,1,0,1,2,0.2222222222222222,6,5,0.69550365,Nothing that is clothing is a shirt. There is some apparel that is made of shirts. We must conclude that some apparel is not clothing.
0,0,30,1,4.666666666666667,5,1,1,1,0,0,0,0,0.2222222222222222,4,7,0.7355275,"Everything that is a pencil is a writing tool. Anything that is a writing tool is an object. Consequently, we can conclude that that every single object is a pencil."
1,0,27,0,4.333333333333333,5,2,2,3,0,1,1,2,0.1111111111111111,4,6,0.688729,Anything that is a technology is a piece of furniture. No furniture is a phone. It is therefore a sound deduction that some phones is not technology.
0,1,25,0,4.333333333333333,5,1,3,3,0,0,1,1,0.14285714285714285,6,2,0.8119851,Anything that can be called a musician is also an artist. A portion of artists are painters. A certain portion of painters are not musicians.
0,1,16,2,3.3333333333333335,4,2,1,3,1,0,0,1,0.16666666666666666,5,2,0.65810955,"No doctor is a lawyer. Lawyers are, without exception, professionals. A number of professionals are doctors."
0,0,18,1,3.6666666666666665,4,3,3,3,0,0,0,0,0.4,4,3,0.80643725,"A portion of planets are rocks. There are some moons that are rocks. Consequently, some moons are planets."
0,0,19,1,3.6666666666666665,4,3,3,3,0,0,0,0,0.25,6,4,0.6809466,"There exist some birds that can fly. A few tables are birds. Consequently, some tables are able to fly."
1,1,24,1,4.333333333333333,6,3,1,3,1,0,1,2,0.3333333333333333,5,3,0.7871969,"There are some objects that are metals that are not gold. All objects that are metals are elements. Consequently, some elements are not gold."
1,0,24,0,4.0,5,1,1,1,0,0,0,0,0.125,5,4,0.7449424,Anything that is a square is a shape that is round. Every single triangle is a square. This means that all triangles are round.
0,0,31,2,4.333333333333333,5,1,1,1,0,0,0,0,0.14285714285714285,9,7,0.7951224,"It is a fact that every single dog is a creature. Likewise, it is true that all cats are creatures. Therefore, it has been asserted that every cat is a dog."
0,0,31,0,5.0,5,2,2,2,1,1,1,3,0.42857142857142855,5,5,0.837395,Nothing that is a chair is a piece of furniture. A thing that is a table is never a chair. It follows that a table is never a piece of furniture.
1,0,34,0,5.0,5,3,1,3,1,0,1,2,0.3076923076923077,9,8,0.7783549,It is true that some things that are trees do not have roots. Everything that is a tree is a plant. It logically follows that there are some plants that do not have roots.
0,0,24,0,4.0,5,2,1,1,1,0,0,1,0.2222222222222222,6,5,0.7349246,There are no cats that are fish. Every single dolphin is a cat. It is therefore the case that every dolphin is a fish.
0,1,18,1,3.0,3,1,1,1,0,0,0,0,0.125,5,4,0.7213702,"Every politician is a living organism. All senators are living organisms. Consequently, every single senator is a politician."
1,0,30,1,5.0,8,2,1,2,1,0,1,2,0.3333333333333333,11,5,0.75306565,"There is no such thing as a water creature that is able to breathe underwater. Every single fish is a water creature. Consequently, no fish are able to breathe underwater."
1,0,24,1,3.6666666666666665,4,2,1,3,1,0,1,2,0.18181818181818182,7,6,0.7365967,"There are no animals that are living creatures. Every single mammal is a living creature. Consequently, there exist some mammals which are not animals."
1,1,31,1,5.0,6,2,3,3,1,0,1,2,0.16666666666666666,9,5,0.78912044,"No individual who is a physicist is an English teacher. There are some people who are teachers and are also English teachers. Thus, some individuals who are teachers are not physicists."
0,0,28,0,4.666666666666667,5,2,3,3,1,0,0,1,0.1111111111111111,7,3,0.7094034,Anything that is a mammal is not an insect. It is known that some items that are spiders are insects. A consequence is that some spiders are mammals.
